GET https://xtmijd.com/assets/DateSwitcher-HmChsbP8.js → 200 (?ms, 4247B)
GET https://xtmijd.com/assets/shiftClock-CIiH43GB.js → 200 (?ms, 1484B)
GET https://xtmijd.com/assets/DateSwitcher-Cg1-Pfz8.css → 200 (?ms, 6675B)
GET https://xtmijd.com/assets/display-DKKrQ2kI.js → 200 (?ms, 4746B)
GET https://xtmijd.com/assets/AlertsPage-s-Wmr6xE.css → 200 (3ms, 13747B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/assets/dashboard-BzUyd_nZ.js → 200 (1ms, 632B)
GET https://xtmijd.com/assets/quality-DgNaGvVS.js → 200 (6ms, 237B)
GET https://xtmijd.com/assets/reconciliation-B5_n_mVn.js → 200 (7ms, 169B)
GET https://xtmijd.com/assets/realtime-CJ2gs344.js → 200 (?ms, 944B)
GET https://xtmijd.com/api/v1/dashboard/factory-director?target_date=2026-06-16 → 200 (6665ms, 269598B)
GET https://xtmijd.com/api/v1/aggregation/live/mes-fill-gaps?business_date=2026-06-16 → 200 (3131ms, 197814B)
GET https://xtmijd.com/api/v1/aggregation/live?business_date=2026-06-16 → 200 (3841ms, 92763B)
GET https://xtmijd.com/api/v1/quality/issues?business_date=2026-06-16 → 200 (473ms, 2B)
GET https://xtmijd.com/api/v1/reconciliation/items?business_date=2026-06-16&status=open → 200 (733ms, 2B)
GET https://xtmijd.com/manage/attendance → 200 (4ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (?ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (4ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (427ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (?ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/AttendanceOverview-B_lDwpmi.js → 200 (33ms, 5975B)
GET https://xtmijd.com/assets/attendance-OVcijtzK.js → 200 (26ms, 2024B)
GET https://xtmijd.com/assets/ReferenceDataTable-CYZzdXeI.js → 200 (?ms, 516B)
GET https://xtmijd.com/assets/ReferenceStatusTag-CqFSU4Q-.js → 200 (25ms, 455B)
GET https://xtmijd.com/assets/display-DKKrQ2kI.js → 200 (?ms, 4746B)
GET https://xtmijd.com/assets/shiftClock-CIiH43GB.js → 200 (?ms, 1484B)
GET https://xtmijd.com/assets/AttendanceOverview-BhMWHTAJ.css → 200 (2ms, 8598B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/api/v1/attendance/results?business_date=2026-06-17 → 200 (933ms, 77B)
GET https://xtmijd.com/manage/reports → 200 (3ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (4ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (?ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (429ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (3ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (1ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (3ms, 29828B)
GET https://xtmijd.com/assets/ReportList-BjloAr8W.js → 200 (35ms, 6934B)
GET https://xtmijd.com/assets/ReferenceDataTable-CYZzdXeI.js → 200 (?ms, 516B)
GET https://xtmijd.com/assets/ReferenceStatusTag-CqFSU4Q-.js → 200 (?ms, 455B)
GET https://xtmijd.com/assets/display-DKKrQ2kI.js → 200 (?ms, 4746B)
GET https://xtmijd.com/assets/shiftClock-CIiH43GB.js → 200 (?ms, 1484B)
GET https://xtmijd.com/assets/ReportList--uMyi-Eo.css → 200 (1ms, 8573B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (1ms, 1328B)
GET https://xtmijd.com/api/v1/reports?start_date=2026-06-17&end_date=2026-06-17 → 200 (408ms, 2B)
GET https://xtmijd.com/manage/inventory → 200 (3ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (1ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (?ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (1ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (2ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (440ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (13ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (1ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/InventoryCenter-Baz7Jd0V.js → 200 (47ms, 8176B)
GET https://xtmijd.com/assets/vendor-echarts-DzdgZizC.js → 200 (?ms, 215126B)
GET https://xtmijd.com/assets/XtErrorPanel-CpXO1qe6.js → 200 (46ms, 2219B)
GET https://xtmijd.com/assets/XtErrorPanel-DAjnuayy.css → 200 (30ms, 2490B)
GET https://xtmijd.com/assets/useHudChartTheme-De0R7E1F.js → 200 (?ms, 529B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/assets/downloadBlob-DShtMGT0.js → 200 (?ms, 235B)
GET https://xtmijd.com/assets/InventoryCenter-CqIBjMTX.css → 200 (37ms, 9312B)
GET https://xtmijd.com/api/v1/inventory/summary → 200 (459ms, 334B)
GET https://xtmijd.com/manage/contracts → 200 (6ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (1ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (5ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (1ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (430ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (5ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/ContractsCenter-B6yhr-vK.js → 200 (33ms, 8575B)
GET https://xtmijd.com/assets/vendor-echarts-DzdgZizC.js → 200 (?ms, 215126B)
GET https://xtmijd.com/assets/XtErrorPanel-CpXO1qe6.js → 200 (?ms, 2219B)
GET https://xtmijd.com/assets/XtErrorPanel-DAjnuayy.css → 200 (?ms, 2490B)
GET https://xtmijd.com/assets/useHudChartTheme-De0R7E1F.js → 200 (?ms, 529B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/assets/downloadBlob-DShtMGT0.js → 200 (?ms, 235B)
GET https://xtmijd.com/assets/ContractsCenter-ZkmPwhgF.css → 200 (12ms, 9512B)
GET https://xtmijd.com/api/v1/contracts/summary → 200 (1775ms, 45558B)
GET https://xtmijd.com/manage/master → 200 (3ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (?ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (4ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (440ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (?ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/Workshop-D7ogHGYu.js → 200 (31ms, 8113B)
GET https://xtmijd.com/assets/master-C9TgrCOP.js → 200 (?ms, 2177B)
GET https://xtmijd.com/assets/ReferenceDataTable-CYZzdXeI.js → 200 (?ms, 516B)
GET https://xtmijd.com/assets/Workshop-QG0yyTHt.css → 200 (43ms, 11520B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/api/v1/master/workshops?skip=0&limit=10 → 200 (486ms, 1071B)
GET https://xtmijd.com/manage/alias → 200 (6ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (?ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (?ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (4ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (462ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (?ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/AliasMapping-fRM0oXRN.js → 200 (33ms, 8483B)
GET https://xtmijd.com/assets/master-C9TgrCOP.js → 200 (?ms, 2177B)
GET https://xtmijd.com/assets/ReferenceDataTable-CYZzdXeI.js → 200 (?ms, 516B)
GET https://xtmijd.com/assets/display-DKKrQ2kI.js → 200 (?ms, 4746B)
GET https://xtmijd.com/assets/AliasMapping-D7xJm4I_.css → 200 (16ms, 11334B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/api/v1/master/aliases → 200 (554ms, 7510B)
GET https://xtmijd.com/manage/mes-terminal-bindings → 200 (2ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (?ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (?ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (51ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (8ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (419ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (?ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (1ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (1ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (1ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (?ms, 29828B)
GET https://xtmijd.com/assets/MesTerminalBinding-BqbSpguM.js → 200 (25ms, 8793B)
GET https://xtmijd.com/assets/master-C9TgrCOP.js → 200 (?ms, 2177B)
GET https://xtmijd.com/assets/ReferenceDataTable-CYZzdXeI.js → 200 (?ms, 516B)
GET https://xtmijd.com/assets/MesTerminalBinding-DRK6YTfG.css → 200 (24ms, 3285B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/api/v1/master/mes-terminal-bindings → 200 (448ms, 43B)
GET https://xtmijd.com/api/v1/master/equipment?limit=500 → 200 (626ms, 49220B)
GET https://xtmijd.com/manage/ai-assistant → 200 (2ms, 1175B)
GET https://xtmijd.com/assets/index-CdWOVxH-.js → 200 (?ms, 43310B)
GET https://xtmijd.com/assets/rolldown-runtime-S-ySWqyJ.js → 200 (?ms, 694B)
GET https://xtmijd.com/assets/vendor-wc7BmRed.js → 200 (?ms, 487996B)
GET https://xtmijd.com/assets/vendor-form-ahU4H2O-.js → 200 (?ms, 16537B)
GET https://xtmijd.com/assets/vendor-dayjs-B4p_5sCw.js → 200 (?ms, 16291B)
GET https://xtmijd.com/assets/vendor-ui-De2Q8m8R.js → 200 (?ms, 382525B)
GET https://xtmijd.com/assets/vendor-vue-BO9-Bp0g.js → 200 (?ms, 30721B)
GET https://xtmijd.com/assets/vendor-axios-DCteP740.js → 200 (?ms, 41095B)
GET https://xtmijd.com/assets/auth-9jcO7Tvr.js → 200 (?ms, 7325B)
GET https://xtmijd.com/assets/vendor-ui-C-nkr9qM.css → 200 (?ms, 173411B)
GET https://xtmijd.com/assets/index-BGQDHNcc.css → 200 (?ms, 33539B)
GET https://xtmijd.com/api/v1/user/preferences → 200 (414ms, 14B)
GET https://xtmijd.com/assets/ManageShell-CDaSPArB.js → 200 (?ms, 19050B)
GET https://xtmijd.com/assets/AiWatchlistPanel-DQJwPN3z.js → 200 (?ms, 19604B)
GET https://xtmijd.com/assets/AiWatchlistPanel-CIwvS96_.css → 200 (?ms, 5623B)
GET https://xtmijd.com/assets/xt-DOFvG6Er.js → 200 (?ms, 11206B)
GET https://xtmijd.com/assets/XtEmpty-iwOwa1ti.js → 200 (?ms, 560B)
GET https://xtmijd.com/assets/XtEmpty-Csv6QXmp.css → 200 (?ms, 688B)
GET https://xtmijd.com/assets/XtSkeleton-BR3AQkDT.js → 200 (?ms, 882B)
GET https://xtmijd.com/assets/XtSkeleton-BDji5_MU.css → 200 (?ms, 669B)
GET https://xtmijd.com/assets/xt-D5NlJp_t.css → 200 (?ms, 12179B)
GET https://xtmijd.com/assets/ManageShell-RwPMXyPn.css → 200 (1ms, 29828B)
GET https://xtmijd.com/assets/AiWorkstation-XjNifhM8.js → 200 (31ms, 9563B)
GET https://xtmijd.com/assets/AiWorkstation-CgfGVYEc.css → 200 (3ms, 16483B)
GET https://xtmijd.com/assets/echarts-hud-D4ZePZfi.js → 200 (?ms, 1328B)
GET https://xtmijd.com/api/v1/ai/assistant/conversations → 200 (828ms, 991B)
GET https://xtmijd.com/api/v1/ai/runtime → 200 (454ms, 148B)
